상품명,수량,상품금액,날짜,시간,판매자,
dinner,3,500,2022-1-4,17:41,admin,
jelly,5,400,2025-5-31,14:09,mymelo,
courage,9,3000,2025-6-12,08:00,anohana,
party table,3,1000,2020-9-2,02:48,kuromi,
gollem's sweat,2,1500,2022-12-20,04:23,legend,
mushrom,2,3200,2020-1-11,05:46,legend,
water,4,480,2025-11-12,03:46,legend,
dinner,8,500,2025-1-9,10:24,legend,
gollem's sweat,10,1500,2025-12-7,09:33,legend,
mushrom,4,3200,2020-4-18,09:54,admin,
party table,6,1000,2024-5-12,06:15,mymelo,
dinner,2,500,2020-1-31,10:42,kuromi,
dinner,3,500,2022-2-12,10:08,legend,
mushrom,4,3200,2021-1-14,07:09,mymelo,
mushrom,9,3200,2025-12-9,08:35,anohana,
mushrom,3,3200,2020-11-12,19:25,anohana,
mushrom,8,3200,2023-1-14,17:04,mymelo,
courage,4,3000,2024-7-8,19:54,anohana,
jelly,8,400,2025-5-27,23:40,legend,
mushrom,10,3200,2025-1-2,16:20,legend,
gollem's sweat,10,1500,2025-5-19,19:36,mymelo,
gollem's sweat,6,1500,2025-12-26,11:38,legend,
gollem,3,3000,2020-12-12,18:24,legend,
mushrom,7,3200,2022-12-7,01:08,kuromi,
party table,2,1000,2023-7-2,10:25,legend,
sord,9,4000,2020-12-2,17:49,anohana,
plant,1,300,2020-3-10,01:35,legend,
mushrom,4,3200,2025-3-7,20:38,mymelo,
party table,6,1000,2025-6-2,01:55,legend,
party table,8,1000,2024-7-12,22:27,anohana,
mushrom,10,3200,2020-11-20,04:45,mymelo,
mushrom,6,3200,2020-12-12,05:57,legend,
sord,6,4000,2022-7-2,20:30,legend,
jelly,10,400,2023-8-23,07:15,anohana,
party table,4,1000,2020-8-13,05:12,anohana,
water,10,480,2023-1-28,15:59,anohana,
mushrom,9,3200,2023-1-2,06:17,anohana,
mushrom,10,3200,2025-1-29,15:19,mymelo,
mushrom,10,3200,2025-1-20,12:36,legend,
party table,9,1000,2025-6-15,16:48,mymelo,
mushrom,5,3200,2025-1-3,02:18,anohana,
gollem,5,3000,2025-1-2,16:38,legend,
gollem,9,3000,2020-7-26,12:44,legend,
plant,4,300,2024-1-20,04:17,anohana,
dinner,3,500,2025-12-22,12:27,admin,
mushrom,1,3200,2020-12-2,07:58,admin,
party table,4,1000,2020-7-6,11:45,legend,
history,9,5000,2020-7-2,14:43,kuromi,
sord,6,4000,2020-12-12,22:24,anohana,
gollem,6,3000,2022-1-2,05:22,mymelo,
sord,3,4000,2020-1-28,18:56,admin,
courage,8,3000,2024-1-14,15:48,legend,
jelly,5,400,2025-1-12,06:19,admin,
dinner,3,500,2025-8-23,22:59,anohana,
gollem's sweat,6,1500,2024-11-16,16:29,legend,
mushrom,6,3200,2022-1-28,04:06,anohana,
gollem,1,3000,2024-12-4,05:37,anohana,
gollem's sweat,3,1500,2024-1-2,03:41,mymelo,
jelly,5,400,2022-11-12,12:59,admin,
mushrom,1,3200,2024-9-12,03:45,legend,
water,10,480,2020-6-10,02:08,kuromi,
plant,5,300,2025-5-18,20:01,mymelo,
mushrom,9,3200,2025-1-25,18:20,kuromi,
jelly,3,400,2025-1-13,23:40,mymelo,
mushrom,1,3200,2020-12-20,16:20,legend,
sord,8,4000,2025-1-22,20:29,legend,
history,5,5000,2024-1-15,21:22,legend,
mushrom,1,3200,2025-1-12,13:51,mymelo,
sord,5,4000,2025-1-21,19:34,legend,
gollem's sweat,6,1500,2020-6-26,06:26,legend,
mushrom,3,3200,2020-1-2,09:20,legend,
mushrom,10,3200,2023-1-12,17:09,anohana,
dinner,6,500,2025-1-23,16:10,anohana,
mushrom,10,3200,2022-1-2,06:51,legend,
mushrom,6,3200,2024-1-7,09:37,legend,
mushrom,1,3200,2020-1-27,05:03,anohana,
sord,2,4000,2025-12-2,20:35,legend,
dinner,7,500,2020-2-2,00:36,anohana,
mushrom,5,3200,2020-1-2,16:15,legend,
party table,1,1000,2020-7-20,05:06,admin,
dinner,1,500,2020-1-2,12:57,legend,
jelly,8,400,2025-12-17,22:08,mymelo,
mushrom,1,3200,2020-1-12,14:34,mymelo,
history,1,5000,2020-12-2,17:31,mymelo,
mushrom,6,3200,2021-1-12,23:25,legend,
dinner,6,500,2025-1-5,18:48,legend,
mushrom,4,3200,2024-11-4,08:24,kuromi,
sord,2,4000,2022-6-13,09:41,anohana,
dinner,4,500,2020-1-2,23:11,legend,
jelly,9,400,2025-1-30,02:14,anohana,
party table,5,1000,2022-7-12,19:38,legend,
mushrom,6,3200,2020-1-26,16:25,legend,
party table,9,1000,2025-6-20,00:43,kuromi,
water,7,480,2025-12-31,02:42,legend,
dinner,1,500,2025-1-24,16:10,legend,
dinner,5,500,2024-11-12,10:33,kuromi,
history,10,5000,2025-12-2,14:38,mymelo,
mushrom,5,3200,2022-12-1,12:06,anohana,
plant,3,300,2024-11-8,17:02,anohana,
mushrom,3,3200,2022-12-21,14:48,anohana,
dinner,1,500,2024-11-2,04:31,anohana,
mushrom,10,3200,2025-12-22,13:59,kuromi,
dinner,5,500,2025-1-31,18:02,anohana,
plant,8,300,2022-4-12,18:30,anohana,
mushrom,10,3200,2022-11-12,22:46,anohana,
gollem,5,3000,2023-12-19,00:52,legend,
dinner,10,500,2025-2-2,17:52,mymelo,
jelly,1,400,2024-12-12,14:46,anohana,
mushrom,1,3200,2022-2-2,14:11,kuromi,
dinner,7,500,2023-1-12,14:46,anohana,
plant,5,300,2022-5-9,20:57,legend,
sord,6,4000,2020-12-18,22:54,mymelo,
gollem's sweat,2,1500,2020-5-20,20:00,legend,
party table,3,1000,2025-9-12,11:36,anohana,
party table,3,1000,2023-6-12,10:47,mymelo,
mushrom,3,3200,2022-11-12,10:22,legend,
mushrom,3,3200,2025-1-3,15:47,anohana,
mushrom,3,3200,2024-1-12,01:33,kuromi,
gollem's sweat,8,1500,2022-5-5,22:23,anohana,
dinner,8,500,2020-11-4,06:28,legend,
dinner,3,500,2024-12-2,22:27,legend,
jelly,4,400,2024-1-12,05:06,kuromi,
dinner,10,500,2025-1-30,04:23,legend,
water,7,480,2020-8-27,06:39,legend,
mushrom,6,3200,2025-4-12,04:42,legend,
party table,7,1000,2020-6-25,11:24,legend,
gollem's sweat,5,1500,2022-1-21,03:53,legend,
water,10,480,2025-11-29,17:01,legend,
mushrom,10,3200,2020-1-2,14:40,admin,
party table,8,1000,2024-6-14,09:44,anohana,
water,4,480,2025-12-12,20:10,legend,
mushrom,10,3200,2021-8-31,07:27,kuromi,
jelly,5,400,2025-1-12,04:49,admin,
history,2,5000,2025-2-26,01:11,mymelo,
plant,9,300,2024-12-23,10:42,legend,
mushrom,1,3200,2024-1-10,13:00,kuromi,
plant,2,300,2020-12-26,04:47,kuromi,
mushrom,3,3200,2020-8-16,22:32,anohana,
sord,5,4000,2023-5-23,11:50,legend,
mushrom,7,3200,2020-1-12,10:11,anohana,
courage,9,3000,2025-1-27,03:19,anohana,
history,8,5000,2020-6-3,05:55,kuromi,
party table,6,1000,2022-5-8,03:37,legend,
mushrom,10,3200,2025-12-11,02:37,legend,
gollem,5,3000,2024-1-12,13:49,kuromi,
gollem,1,3000,2025-1-15,12:45,mymelo,
gollem,10,3000,2022-4-12,01:38,legend,
mushrom,5,3200,2025-12-12,20:09,legend,
mushrom,1,3200,2022-1-4,23:10,mymelo,
mushrom,6,3200,2020-1-2,08:54,legend,
mushrom,1,3200,2020-12-21,05:23,anohana,
mushrom,8,3200,2024-1-28,09:27,mymelo,
plant,5,300,2020-12-18,13:23,kuromi,
plant,4,300,2023-5-7,08:46,legend,
plant,2,300,2022-1-28,16:43,legend,
water,10,480,2024-8-9,22:00,legend,
sord,2,4000,2025-1-17,17:16,legend,
mushrom,10,3200,2024-1-24,06:27,kuromi,
gollem's sweat,7,1500,2025-1-5,02:28,legend,
mushrom,7,3200,2025-3-27,19:18,kuromi,
sord,10,4000,2024-5-2,18:14,legend,
mushrom,7,3200,2025-12-4,09:59,mymelo,
mushrom,1,3200,2022-12-4,13:10,legend,
mushrom,10,3200,2024-1-16,00:59,anohana,
gollem,6,3000,2020-7-27,12:10,legend,
party table,4,1000,2022-5-12,12:53,kuromi,
mushrom,2,3200,2020-11-12,09:18,legend,
mushrom,10,3200,2024-12-19,09:48,mymelo,
gollem,7,3000,2022-5-30,19:03,legend,
plant,9,300,2022-5-12,10:40,legend,
mushrom,8,3200,2020-12-8,03:03,legend,
history,9,5000,2021-11-19,18:29,kuromi,
sord,2,4000,2025-1-12,12:47,legend,
mushrom,1,3200,2022-9-26,14:09,legend,
gollem's sweat,5,1500,2025-6-25,13:45,legend,
gollem,7,3000,2025-10-7,20:06,anohana,
gollem,2,3000,2020-12-26,23:10,kuromi,
mushrom,1,3200,2025-3-17,00:40,admin,
mushrom,1,3200,2020-1-4,18:35,anohana,
gollem,3,3000,2021-5-12,16:53,kuromi,
gollem's sweat,9,1500,2024-1-2,00:20,mymelo,
mushrom,5,3200,2020-12-2,05:43,legend,
plant,5,300,2020-11-12,22:56,anohana,
mushrom,4,3200,2025-1-12,19:31,mymelo,
history,9,5000,2025-1-22,07:23,legend,
jelly,9,400,2025-8-9,17:25,anohana,
gollem's sweat,4,1500,2023-12-16,19:05,legend,
plant,10,300,2025-4-2,04:16,legend,
sord,3,4000,2024-3-15,18:02,admin,
water,5,480,2025-1-27,23:51,anohana,
mushrom,6,3200,2020-3-18,22:32,legend,
history,4,5000,2024-1-3,07:00,legend,
mushrom,4,3200,2025-4-20,09:11,legend,
mushrom,2,3200,2020-1-2,15:23,kuromi,
jelly,10,400,2024-12-23,00:58,legend,
history,7,5000,2025-1-23,15:55,mymelo,
dinner,2,500,2024-8-9,21:55,anohana,
jelly,6,400,2025-1-28,20:39,kuromi,
jelly,3,400,2025-6-20,15:33,legend,
mushrom,3,3200,2025-12-14,16:35,legend,
mushrom,9,3200,2025-1-27,00:21,anohana,
dinner,7,500,2024-1-4,02:27,kuromi,
dinner,2,500,2025-2-12,00:34,legend,
mushrom,9,3200,2025-12-15,07:57,legend,
mushrom,1,3200,2025-1-9,22:37,mymelo,
water,1,480,2024-12-15,02:39,legend,
mushrom,3,3200,2024-1-5,07:08,admin,
history,10,5000,2025-1-18,15:19,legend,
gollem,7,3000,2020-7-20,00:00,legend,
mushrom,4,3200,2025-12-12,12:26,legend,
mushrom,4,3200,2025-1-2,04:58,admin,
sord,2,4000,2024-1-11,18:15,kuromi,
mushrom,6,3200,2025-12-3,23:50,anohana,
mushrom,1,3200,2022-1-11,00:09,anohana,
plant,8,300,2024-11-28,10:53,legend,
courage,5,3000,2025-1-6,17:45,mymelo,
party table,8,1000,2024-7-2,11:08,legend,
plant,9,300,2025-12-2,18:28,anohana,
mushrom,7,3200,2022-1-25,18:06,mymelo,
mushrom,1,3200,2025-12-12,13:23,kuromi,
party table,1,1000,2023-5-1,02:07,legend,
water,5,480,2025-12-2,18:04,legend,
gollem,4,3000,2020-1-22,12:01,mymelo,
dinner,9,500,2025-1-2,17:20,kuromi,
courage,8,3000,2020-12-20,03:05,anohana,
party table,2,1000,2025-7-12,15:59,anohana,
plant,7,300,2020-12-12,01:18,legend,
mushrom,6,3200,2024-8-3,13:21,legend,
dinner,6,500,2024-1-18,19:16,legend,
jelly,4,400,2025-12-9,00:18,kuromi,
gollem,1,3000,2025-7-29,18:35,anohana,
dinner,8,500,2020-12-23,18:13,anohana,
mushrom,8,3200,2022-12-25,06:35,kuromi,
gollem's sweat,6,1500,2024-12-13,13:05,legend,
gollem's sweat,2,1500,2022-3-23,09:45,kuromi,
plant,2,300,2025-1-25,08:12,mymelo,
mushrom,7,3200,2025-12-12,05:20,legend,
party table,1,1000,2024-5-12,08:51,kuromi,
mushrom,3,3200,2022-12-20,04:27,legend,
dinner,6,500,2025-11-10,08:38,legend,
mushrom,6,3200,2020-10-22,07:59,anohana,
dinner,9,500,2025-12-12,06:34,kuromi,
courage,5,3000,2025-2-5,20:31,legend,
mushrom,5,3200,2025-1-2,17:15,legend,
mushrom,9,3200,2021-11-24,14:56,anohana,
jelly,1,400,2020-12-3,10:08,anohana,
mushrom,8,3200,2024-4-3,12:13,legend,
gollem's sweat,1,1500,2024-1-28,14:23,mymelo,
mushrom,4,3200,2020-1-2,02:45,admin,
jelly,1,400,2024-11-9,13:40,mymelo,
mushrom,4,3200,2025-4-11,18:28,kuromi,
plant,5,300,2022-11-2,14:47,mymelo,
sord,5,4000,2021-5-12,08:39,anohana,
history,9,5000,2025-12-29,13:45,mymelo,
mushrom,2,3200,2025-1-27,13:45,admin,
mushrom,9,3200,2024-1-12,12:13,legend,
sord,2,4000,2025-12-13,14:58,legend,
gollem,4,3000,2020-12-7,05:09,kuromi,
mushrom,9,3200,2024-1-11,15:28,kuromi,
party table,7,1000,2022-7-18,16:28,anohana,
water,7,480,2025-5-14,17:45,mymelo,
mushrom,4,3200,2025-1-29,04:13,legend,
history,5,5000,2025-11-18,15:35,mymelo,
water,5,480,2022-1-1,22:33,legend,
party table,2,1000,2025-6-3,09:41,legend,
jelly,1,400,2024-12-11,16:02,mymelo,
mushrom,9,3200,2020-1-8,23:16,legend,
plant,10,300,2020-6-28,16:49,legend,
mushrom,1,3200,2024-12-10,10:52,anohana,
party table,6,1000,2024-5-2,03:17,mymelo,
jelly,10,400,2025-1-2,16:14,kuromi,
mushrom,6,3200,2022-1-6,19:47,kuromi,
dinner,4,500,2025-7-2,02:59,legend,
water,6,480,2023-1-8,11:01,legend,
mushrom,8,3200,2020-12-2,14:08,legend,
water,6,480,2022-1-26,21:11,mymelo,
gollem's sweat,5,1500,2025-1-24,00:41,legend,
sord,9,4000,2025-1-12,09:51,legend,
history,10,5000,2020-1-10,20:41,legend,
water,4,480,2024-12-2,11:26,legend,
plant,2,300,2025-12-15,04:44,anohana,
water,2,480,2022-1-2,21:02,legend,
gollem's sweat,3,1500,2025-12-6,02:02,anohana,
gollem's sweat,9,1500,2021-6-20,10:40,legend,
mushrom,4,3200,2023-12-28,08:45,legend,
water,10,480,2025-5-19,09:01,mymelo,
mushrom,1,3200,2020-1-12,12:02,kuromi,
sord,1,4000,2025-1-1,19:40,legend,
history,8,5000,2022-1-17,19:19,legend,
gollem's sweat,10,1500,2024-1-21,22:46,anohana,
mushrom,9,3200,2022-12-22,17:01,mymelo,
plant,4,300,2024-12-12,18:12,legend,
mushrom,7,3200,2020-4-2,12:26,admin,
mushrom,10,3200,2025-12-31,12:11,legend,
jelly,4,400,2025-1-30,03:49,legend,
party table,3,1000,2025-7-16,12:52,admin,
history,10,5000,2022-5-26,22:11,legend,
plant,2,300,2025-2-3,15:08,legend,
gollem,6,3000,2025-12-24,08:28,admin,
mushrom,2,3200,2024-1-28,14:03,legend,
mushrom,8,3200,2024-1-12,20:48,legend,
party table,6,1000,2020-6-21,14:56,legend,
plant,3,300,2020-6-19,10:36,legend,
mushrom,6,3200,2020-11-3,04:59,legend,
history,2,5000,2020-5-6,15:23,legend,
gollem's sweat,5,1500,2020-2-14,04:29,mymelo,
jelly,3,400,2025-11-19,06:32,anohana,
mushrom,4,3200,2020-2-12,07:24,anohana,
mushrom,2,3200,2022-1-29,05:25,legend,
mushrom,8,3200,2025-12-11,07:30,admin,
mushrom,10,3200,2022-1-12,12:37,legend,
mushrom,10,3200,2022-12-12,05:58,legend,
mushrom,4,3200,2025-12-7,20:44,legend,
mushrom,10,3200,2025-12-23,13:07,admin,
mushrom,9,3200,2024-1-10,08:56,kuromi,
mushrom,1,3200,2024-1-11,00:34,kuromi,
sord,2,4000,2020-1-2,00:40,mymelo,
plant,9,300,2024-2-10,17:39,anohana,
mushrom,3,3200,2025-11-28,18:12,admin,
gollem,8,3000,2025-12-24,11:30,legend,
mushrom,9,3200,2025-1-16,00:40,legend,
mushrom,9,3200,2025-12-12,03:02,anohana,
jelly,5,400,2022-12-21,14:14,anohana,
party table,9,1000,2020-5-30,00:07,anohana,
mushrom,4,3200,2025-12-12,11:39,mymelo,
party table,5,1000,2020-7-24,21:25,kuromi,
mushrom,1,3200,2022-1-2,08:32,legend,
mushrom,7,3200,2025-12-12,10:13,anohana,
plant,3,300,2025-1-12,22:20,anohana,
mushrom,7,3200,2025-1-11,18:05,kuromi,
sord,3,4000,2025-5-4,07:31,kuromi,
party table,7,1000,2020-9-20,13:03,legend,
water,1,480,2020-1-23,03:55,legend,
mushrom,10,3200,2022-12-23,04:13,legend,
sord,10,4000,2022-11-11,09:58,anohana,
mushrom,6,3200,2020-8-2,16:13,kuromi,
plant,9,300,2024-7-20,01:05,mymelo,
sord,2,4000,2024-4-12,16:27,anohana,
jelly,2,400,2023-6-3,12:24,legend,
jelly,9,400,2025-1-6,13:55,legend,
mushrom,2,3200,2020-1-2,19:00,admin,
gollem's sweat,5,1500,2025-1-23,03:58,kuromi,
history,7,5000,2025-6-13,22:41,mymelo,
dinner,6,500,2025-3-24,05:23,legend,
courage,10,3000,2020-1-12,19:11,mymelo,
gollem,9,3000,2022-11-30,11:33,legend,
history,8,5000,2020-9-8,23:59,mymelo,
mushrom,7,3200,2022-1-19,18:34,legend,
courage,6,3000,2022-12-25,17:27,legend,
gollem's sweat,9,1500,2025-2-4,19:08,anohana,
mushrom,10,3200,2025-11-28,21:30,legend,
mushrom,7,3200,2022-1-21,05:42,legend,
mushrom,3,3200,2025-12-15,05:29,legend,
water,7,480,2020-1-22,00:16,anohana,
mushrom,5,3200,2023-9-30,10:25,admin,
courage,7,3000,2025-12-21,03:59,legend,
party table,2,1000,2022-6-2,08:16,legend,
dinner,9,500,2025-1-17,02:15,legend,
gollem,2,3000,2020-6-29,19:58,anohana,
party table,2,1000,2023-5-2,15:08,anohana,
jelly,10,400,2025-7-23,09:32,anohana,
mushrom,5,3200,2020-1-20,10:37,mymelo,
dinner,6,500,2025-7-30,00:30,legend,
gollem's sweat,2,1500,2023-1-15,06:54,anohana,
mushrom,8,3200,2025-12-2,08:38,anohana,
plant,9,300,2020-6-23,02:24,legend,
mushrom,5,3200,2020-1-27,13:32,mymelo,
mushrom,5,3200,2020-1-2,13:45,legend,
courage,8,3000,2023-1-23,16:46,mymelo,
mushrom,6,3200,2025-12-23,07:17,kuromi,
jelly,5,400,2025-12-26,21:06,legend,
gollem,6,3000,2025-1-8,05:56,legend,
mushrom,3,3200,2020-11-12,20:26,legend,
mushrom,7,3200,2025-1-22,14:22,anohana,
water,2,480,2025-12-30,22:25,legend,
dinner,5,500,2025-12-12,07:26,kuromi,
mushrom,7,3200,2023-1-23,02:21,legend,
party table,2,1000,2024-6-12,02:48,kuromi,
dinner,9,500,2022-12-14,20:15,kuromi,
dinner,9,500,2021-12-12,20:20,legend,
mushrom,1,3200,2025-12-4,21:27,legend,
mushrom,1,3200,2020-1-21,07:19,legend,
courage,6,3000,2025-1-12,13:58,legend,
party table,5,1000,2021-6-18,18:39,legend,
jelly,3,400,2022-1-3,07:55,mymelo,
water,4,480,2025-7-5,10:08,anohana,
water,5,480,2022-3-12,07:52,anohana,
party table,4,1000,2025-3-29,22:33,mymelo,
jelly,1,400,2025-5-1,22:17,legend,
water,1,480,2024-1-12,14:52,kuromi,
party table,9,1000,2025-7-16,15:03,kuromi,
mushrom,1,3200,2025-12-2,08:18,anohana,
mushrom,3,3200,2021-12-22,17:31,anohana,
sord,10,4000,2025-11-29,10:26,anohana,
mushrom,8,3200,2025-12-19,22:15,anohana,
sord,5,4000,2025-1-9,19:34,mymelo,
plant,7,300,2024-1-2,06:10,kuromi,
mushrom,9,3200,2024-11-2,02:49,kuromi,
gollem's sweat,8,1500,2025-12-6,00:50,mymelo,
party table,3,1000,2022-7-1,14:09,anohana,
gollem,6,3000,2025-1-27,16:20,mymelo,
sord,5,4000,2025-9-9,07:24,anohana,
party table,10,1000,2025-7-15,05:29,kuromi,
mushrom,2,3200,2020-12-13,19:43,anohana,
mushrom,4,3200,2025-1-6,17:15,legend,
history,9,5000,2025-1-25,12:35,mymelo,
water,10,480,2022-12-17,18:56,legend,
gollem's sweat,10,1500,2025-11-26,21:04,legend,
mushrom,7,3200,2020-8-26,10:23,legend,
courage,1,3000,2024-1-18,19:53,mymelo,
party table,1,1000,2023-5-13,04:48,legend,
history,6,5000,2025-1-9,11:30,anohana,
mushrom,5,3200,2020-1-20,15:01,legend,
mushrom,5,3200,2020-11-24,09:00,admin,
plant,9,300,2023-7-1,02:43,mymelo,
water,2,480,2022-4-2,13:13,anohana,
mushrom,10,3200,2024-1-1,04:55,legend,
jelly,5,400,2025-12-12,01:26,legend,
mushrom,1,3200,2020-12-12,17:44,mymelo,
plant,3,300,2025-5-12,01:10,legend,
mushrom,7,3200,2024-11-4,02:28,legend,
jelly,1,400,2022-7-12,12:26,legend,
mushrom,2,3200,2025-12-31,17:36,legend,
dinner,1,500,2022-11-28,07:28,mymelo,
plant,9,300,2025-4-16,05:54,mymelo,
mushrom,5,3200,2025-12-5,03:02,anohana,
mushrom,10,3200,2023-1-12,23:48,anohana,
history,2,5000,2020-1-22,20:26,legend,
sord,3,4000,2025-1-4,10:37,legend,
party table,1,1000,2023-5-22,01:11,legend,
party table,10,1000,2025-5-1,13:28,mymelo,
gollem,7,3000,2025-5-12,13:15,legend,
mushrom,8,3200,2025-12-2,06:29,anohana,
party table,2,1000,2023-5-13,20:02,legend,
sord,4,4000,2025-1-5,16:38,admin,
gollem's sweat,7,1500,2025-12-3,09:21,kuromi,
gollem,7,3000,2024-9-16,09:53,anohana,
mushrom,3,3200,2024-1-17,11:37,legend,
mushrom,8,3200,2023-1-14,08:17,legend,
mushrom,7,3200,2024-12-15,18:09,legend,
history,5,5000,2020-1-23,13:12,anohana,
plant,3,300,2020-9-14,19:04,admin,
water,2,480,2024-1-12,12:17,anohana,
courage,8,3000,2023-4-25,02:02,legend,
mushrom,2,3200,2024-2-20,04:25,anohana,
mushrom,1,3200,2025-1-15,23:56,legend,
gollem's sweat,5,1500,2023-12-21,00:46,admin,
courage,5,3000,2025-1-1,18:03,legend,
mushrom,1,3200,2025-2-26,21:39,legend,
party table,2,1000,2025-5-11,13:02,legend,
water,8,480,2022-1-12,07:20,legend,
party table,2,1000,2025-5-2,21:23,kuromi,
mushrom,3,3200,2025-1-29,23:22,anohana,
dinner,1,500,2023-12-10,03:43,mymelo,
jelly,1,400,2024-3-11,21:22,mymelo,
gollem's sweat,4,1500,2025-2-12,07:01,legend,
water,10,480,2025-1-8,02:22,legend,
water,6,480,2025-8-1,21:25,legend,
gollem's sweat,8,1500,2025-12-15,03:21,anohana,
mushrom,4,3200,2024-12-6,11:51,kuromi,
mushrom,3,3200,2025-1-23,04:00,mymelo,
mushrom,6,3200,2020-12-2,22:37,mymelo,
mushrom,2,3200,2023-1-19,05:41,legend,
mushrom,2,3200,2025-12-12,09:37,legend,
gollem's sweat,5,1500,2025-1-27,14:09,legend,
water,7,480,2022-3-31,04:52,legend,
dinner,10,500,2025-2-12,13:36,legend,
sord,7,4000,2020-1-2,15:14,legend,
party table,7,1000,2025-5-8,01:00,mymelo,
mushrom,4,3200,2025-12-30,06:12,anohana,
party table,1,1000,2024-6-13,23:00,anohana,
mushrom,8,3200,2023-12-12,08:25,legend,
mushrom,9,3200,2024-1-15,07:30,legend,
plant,6,300,2025-1-12,20:29,admin,
party table,3,1000,2024-7-5,09:54,legend,
mushrom,7,3200,2025-12-14,02:15,anohana,
history,6,5000,2023-5-1,08:20,legend,
party table,3,1000,2025-9-2,18:58,legend,
gollem,6,3000,2025-1-1,11:30,mymelo,
gollem,5,3000,2020-6-24,21:16,legend,
dinner,7,500,2022-1-25,01:21,legend,
mushrom,2,3200,2025-1-12,08:50,admin,
history,10,5000,2025-12-20,11:41,kuromi,
mushrom,9,3200,2025-12-28,21:54,mymelo,
party table,3,1000,2022-7-10,01:01,mymelo,
gollem's sweat,2,1500,2020-12-25,07:37,mymelo,
history,8,5000,2020-10-19,17:32,legend,
mushrom,2,3200,2025-1-18,03:33,anohana,
sord,5,4000,2024-11-27,09:01,legend,
courage,3,3000,2020-12-2,18:49,anohana,
mushrom,2,3200,2025-12-20,09:44,legend,
mushrom,8,3200,2020-11-21,05:21,anohana,
mushrom,3,3200,2022-1-15,05:12,legend,
sord,6,4000,2021-1-3,11:46,kuromi,
dinner,8,500,2025-12-20,04:36,anohana,
mushrom,2,3200,2021-12-2,07:10,mymelo,
gollem,6,3000,2025-11-18,00:56,mymelo,
plant,9,300,2025-1-25,03:37,anohana,
sord,10,4000,2020-11-24,17:04,mymelo,
mushrom,7,3200,2024-1-28,07:49,admin,
mushrom,5,3200,2025-1-10,07:30,anohana,
mushrom,2,3200,2020-1-2,07:37,legend,
mushrom,5,3200,2020-1-12,23:25,admin,
jelly,2,400,2025-1-3,03:44,mymelo,
water,2,480,2024-1-12,11:48,legend,
mushrom,5,3200,2024-1-12,08:50,mymelo,
mushrom,1,3200,2025-11-18,11:22,legend,
courage,9,3000,2022-6-29,19:57,mymelo,
dinner,9,500,2024-4-16,18:39,legend,
mushrom,5,3200,2025-12-2,14:25,anohana,
mushrom,5,3200,2025-12-15,00:33,kuromi,
mushrom,6,3200,2020-12-2,21:14,legend,
mushrom,1,3200,2025-1-19,10:38,legend,
sord,2,4000,2025-5-5,12:21,kuromi,
mushrom,9,3200,2025-1-13,13:33,legend,
mushrom,2,3200,2020-11-12,01:47,legend,
mushrom,8,3200,2025-12-11,03:12,admin,
dinner,2,500,2024-11-12,07:49,legend,
mushrom,3,3200,2022-1-2,15:43,legend,
mushrom,5,3200,2024-12-8,11:22,mymelo,
history,9,5000,2025-12-18,04:40,admin,
gollem's sweat,1,1500,2024-7-15,16:31,mymelo,
mushrom,3,3200,2022-11-12,22:42,kuromi,
history,4,5000,2024-6-20,19:28,legend,
gollem,9,3000,2024-12-28,11:24,admin,
mushrom,2,3200,2024-1-1,02:44,legend,
jelly,2,400,2023-5-11,22:07,legend,
party table,7,1000,2025-9-7,15:15,mymelo,
mushrom,5,3200,2024-12-24,03:15,anohana,
mushrom,9,3200,2024-12-12,20:27,anohana,
mushrom,7,3200,2025-1-31,17:18,mymelo,
gollem's sweat,10,1500,2025-12-25,19:50,legend,
gollem,10,3000,2020-1-12,20:59,legend,
sord,4,4000,2020-1-10,04:42,mymelo,
party table,9,1000,2020-6-12,04:40,anohana,
gollem,5,3000,2025-12-24,00:32,admin,
mushrom,5,3200,2020-1-18,10:17,legend,
jelly,2,400,2025-1-30,05:35,legend,
mushrom,8,3200,2025-12-12,05:10,legend,
mushrom,7,3200,2025-1-26,01:05,legend,
party table,10,1000,2023-7-13,05:41,admin,
sord,8,4000,2024-1-30,05:09,mymelo,
history,5,5000,2025-6-19,01:56,kuromi,
plant,1,300,2021-1-29,17:15,legend,
mushrom,4,3200,2020-1-12,15:17,legend,
mushrom,3,3200,2022-1-2,18:17,anohana,
jelly,1,400,2025-5-14,05:19,legend,
sord,6,4000,2023-1-27,13:38,mymelo,
party table,8,1000,2020-5-12,20:31,legend,
mushrom,3,3200,2020-12-12,09:39,kuromi,
history,5,5000,2025-12-17,05:11,legend,
plant,2,300,2020-8-2,02:04,anohana,
mushrom,4,3200,2020-1-14,00:48,anohana,
history,7,5000,2023-11-10,07:43,anohana,
mushrom,2,3200,2024-11-30,17:08,mymelo,
courage,5,3000,2025-12-29,10:23,kuromi,
water,1,480,2023-1-2,19:09,anohana,
history,5,5000,2020-3-2,08:55,legend,
party table,1,1000,2025-7-13,05:04,anohana,
party table,9,1000,2020-6-12,17:19,anohana,
mushrom,8,3200,2025-11-15,23:54,anohana,
jelly,5,400,2025-7-17,12:55,kuromi,
dinner,2,500,2025-10-12,10:21,mymelo,
mushrom,5,3200,2020-1-9,16:24,kuromi,
jelly,5,400,2021-11-7,11:12,kuromi,
mushrom,1,3200,2024-1-12,22:04,anohana,
