상품명,수량,상품금액,날짜,시간,판매자,
gollem,1,3000,2024-1-12,16:18,mymelo,
dinner,5,500,2025-12-1,21:15,legend,
mushrom,4,3200,2025-1-3,00:15,legend,
mushrom,1,3200,2025-1-12,04:00,admin,
jelly,7,400,2025-1-15,23:21,legend,
dinner,6,500,2025-4-17,23:52,anohana,
history,1,5000,2020-12-21,13:11,anohana,
mushrom,1,3200,2025-12-2,23:02,legend,
mushrom,9,3200,2024-12-12,13:47,legend,
mushrom,4,3200,2025-1-23,03:17,anohana,
sord,6,4000,2025-12-10,17:27,anohana,
sord,9,4000,2024-4-12,21:57,legend,
gollem,10,3000,2025-1-13,11:11,legend,
mushrom,7,3200,2024-11-12,14:22,mymelo,
mushrom,10,3200,2020-11-12,11:39,mymelo,
party table,5,1000,2022-5-30,16:16,anohana,
party table,4,1000,2025-7-17,17:05,legend,
mushrom,9,3200,2020-1-12,09:33,legend,
mushrom,8,3200,2025-12-12,08:19,anohana,
mushrom,3,3200,2024-1-12,18:05,legend,
gollem's sweat,1,1500,2025-7-27,13:07,anohana,
mushrom,10,3200,2020-12-23,17:02,anohana,
water,6,480,2025-1-12,00:29,mymelo,
gollem's sweat,2,1500,2025-8-25,10:55,legend,
water,9,480,2025-12-3,08:05,kuromi,
mushrom,10,3200,2025-10-18,01:01,anohana,
courage,2,3000,2024-12-3,19:50,anohana,
mushrom,9,3200,2025-12-24,04:41,anohana,
party table,5,1000,2020-6-21,09:24,legend,
party table,6,1000,2025-7-18,21:23,mymelo,
mushrom,4,3200,2025-1-21,16:58,mymelo,
mushrom,10,3200,2024-12-12,13:08,kuromi,
mushrom,7,3200,2020-1-2,03:54,legend,
mushrom,6,3200,2025-1-2,05:46,anohana,
history,7,5000,2025-1-5,23:55,kuromi,
mushrom,2,3200,2022-3-17,06:21,legend,
party table,3,1000,2025-6-22,09:32,kuromi,
water,2,480,2024-5-3,03:42,anohana,
water,8,480,2025-12-16,00:41,legend,
mushrom,1,3200,2025-1-9,02:43,legend,
mushrom,6,3200,2025-12-12,02:34,anohana,
gollem's sweat,8,1500,2025-12-16,07:22,legend,
gollem's sweat,2,1500,2025-1-31,12:08,anohana,
water,6,480,2024-6-23,03:47,legend,
party table,10,1000,2023-5-12,20:00,legend,
plant,10,300,2025-5-19,19:36,anohana,
mushrom,9,3200,2023-12-2,05:43,legend,
history,1,5000,2025-1-24,10:11,legend,
gollem,9,3000,2025-8-12,09:20,kuromi,
mushrom,7,3200,2020-1-17,03:51,legend,
mushrom,7,3200,2024-1-20,04:34,admin,
gollem's sweat,2,1500,2020-1-25,21:23,legend,
mushrom,9,3200,2025-12-17,07:55,admin,
history,2,5000,2020-11-10,21:45,legend,
courage,1,3000,2025-12-2,20:38,kuromi,
water,2,480,2021-1-24,18:54,legend,
mushrom,10,3200,2022-1-5,22:51,legend,
mushrom,4,3200,2023-1-12,20:14,anohana,
water,6,480,2020-12-18,14:48,anohana,
courage,9,3000,2020-12-10,04:57,admin,
jelly,8,400,2020-9-4,09:33,anohana,
mushrom,2,3200,2022-12-2,10:02,anohana,
mushrom,9,3200,2025-12-25,13:21,anohana,
mushrom,4,3200,2021-12-17,16:32,legend,
mushrom,2,3200,2025-12-1,16:47,legend,
mushrom,6,3200,2024-12-2,10:23,kuromi,
party table,10,1000,2024-7-15,08:16,anohana,
dinner,10,500,2020-7-1,20:26,mymelo,
sord,3,4000,2023-1-19,18:06,admin,
dinner,2,500,2020-12-2,15:03,legend,
mushrom,1,3200,2023-12-7,23:40,mymelo,
mushrom,3,3200,2025-1-2,03:16,legend,
plant,1,300,2021-12-2,09:57,legend,
history,2,5000,2025-2-12,08:28,anohana,
mushrom,7,3200,2021-1-21,13:41,legend,
dinner,5,500,2020-6-14,18:45,mymelo,
mushrom,6,3200,2022-1-21,06:42,anohana,
mushrom,8,3200,2020-1-2,13:42,legend,
history,3,5000,2020-5-12,18:46,legend,
mushrom,8,3200,2025-11-12,11:54,legend,
history,4,5000,2025-5-1,03:43,kuromi,
history,9,5000,2025-11-2,14:10,mymelo,
mushrom,9,3200,2024-8-25,05:40,legend,
water,1,480,2024-1-11,19:25,legend,
mushrom,8,3200,2024-4-26,04:33,legend,
gollem,7,3000,2024-6-14,23:05,anohana,
jelly,6,400,2024-1-12,18:22,anohana,
mushrom,3,3200,2025-12-4,08:52,legend,
mushrom,3,3200,2020-12-21,23:50,legend,
jelly,7,400,2025-12-12,01:43,mymelo,
gollem's sweat,8,1500,2025-12-2,11:02,anohana,
mushrom,9,3200,2025-11-16,10:00,legend,
party table,1,1000,2024-5-22,20:53,anohana,
dinner,8,500,2021-1-23,17:46,legend,
gollem,2,3000,2023-8-2,10:54,mymelo,
mushrom,4,3200,2022-11-30,08:22,anohana,
gollem,7,3000,2021-1-10,15:23,kuromi,
jelly,2,400,2020-12-26,04:48,anohana,
courage,4,3000,2025-1-12,19:32,legend,
plant,2,300,2022-10-20,23:17,legend,
plant,9,300,2020-6-2,23:04,anohana,
party table,2,1000,2025-5-12,06:52,legend,
dinner,6,500,2025-12-18,18:15,mymelo,
mushrom,4,3200,2022-12-13,19:12,legend,
mushrom,10,3200,2024-1-18,14:40,anohana,
mushrom,10,3200,2022-1-25,13:59,admin,
mushrom,2,3200,2024-1-8,21:10,legend,
party table,6,1000,2022-6-21,17:27,kuromi,
dinner,9,500,2020-1-17,00:28,kuromi,
mushrom,5,3200,2023-10-1,01:27,anohana,
jelly,3,400,2020-11-10,07:55,anohana,
dinner,2,500,2023-12-4,00:04,kuromi,
party table,6,1000,2022-7-12,02:49,kuromi,
water,3,480,2020-6-2,22:14,anohana,
party table,8,1000,2024-6-12,16:28,admin,
plant,9,300,2021-1-2,16:59,legend,
mushrom,6,3200,2025-1-21,18:36,anohana,
history,4,5000,2020-12-21,04:54,anohana,
sord,3,4000,2025-9-12,08:15,legend,
mushrom,1,3200,2024-2-16,03:15,kuromi,
sord,7,4000,2020-12-6,17:20,legend,
mushrom,8,3200,2020-1-12,07:31,kuromi,
water,10,480,2025-6-15,18:50,anohana,
courage,7,3000,2025-7-4,19:48,anohana,
party table,1,1000,2024-7-10,08:12,anohana,
mushrom,5,3200,2025-1-12,10:55,kuromi,
courage,8,3000,2023-5-23,13:52,legend,
party table,1,1000,2020-10-24,19:22,anohana,
mushrom,2,3200,2024-1-2,12:40,mymelo,
mushrom,9,3200,2022-1-13,04:33,legend,
plant,5,300,2025-12-12,04:47,mymelo,
sord,7,4000,2025-12-15,08:20,mymelo,
mushrom,5,3200,2025-12-12,03:13,legend,
mushrom,9,3200,2020-12-8,12:03,kuromi,
mushrom,6,3200,2025-1-6,04:20,anohana,
gollem's sweat,5,1500,2023-1-31,18:30,legend,
mushrom,6,3200,2025-12-2,08:15,legend,
party table,5,1000,2020-7-2,09:53,legend,
jelly,2,20,2021-12-02,07:16,admin,
water,3,480,2021-12-02,07:16,admin,
